id,date,user,pc,activity
{Q7L9-S6RY86WX-6945JIDC},02/17/2010 13:44:38,AJF0370,PC-8651,Disconnect
{Z1V5-C0TY09BG-7223VNXX},02/17/2010 13:44:55,ABC0174,PC-5156,Connect
{K8H1-K7UH56LV-4524BMIN},02/17/2010 13:46:15,AJF0370,PC-8651,Connect
{Q7W4-Z8MA21HB-5415AIIO},02/17/2010 13:50:56,ABC0174,PC-5156,Disconnect
{H2K7-S6UE11VY-2733MPEW},02/17/2010 14:00:48,AJF0370,PC-8651,Disconnect
{K3E7-D5YU16PR-4202PNTK},02/17/2010 14:04:58,AJF0370,PC-8651,Connect
{Y3S9-E7WI56IV-3397CXOT},02/17/2010 14:14:58,AJF0370,PC-8651,Disconnect
{T8L6-K2PW27UX-1429TTYE},02/17/2010 14:15:31,AJF0370,PC-8651,Connect
{U6Y2-Q3OS91RL-8376ENRS},02/17/2010 14:22:43,AJF0370,PC-8651,Disconnect
{M7W0-L5HQ95RR-6295YPYF},02/17/2010 14:25:32,ABC0174,PC-5156,Connect
{C8D1-X1WL41UP-8704EHRV},02/17/2010 14:25:43,AJF0370,PC-8651,Connect
{S1S9-I5OR56WS-2786RTVI},02/17/2010 14:34:28,AJF0370,PC-8651,Disconnect
{A8O1-Y5XG80FT-5717GNJV},02/17/2010 14:35:22,AIB0948,PC-8245,Connect
{K8W5-S3ZM13LB-0571PTTC},02/17/2010 14:44:51,BJP0134,PC-0898,Connect
{I1N2-L1KA46SC-2540JKTX},02/17/2010 14:48:33,AJF0370,PC-8651,Connect
{B6A1-B9MF60UH-8945WZFZ},02/17/2010 14:48:54,BJM0111,PC-6866,Connect
{O9G2-C3TB74GT-7671WFPC},02/17/2010 14:53:16,AVM0947,PC-0285,Connect
{G3S2-L4VZ70YM-0271RBIE},02/17/2010 15:00:04,AVM0947,PC-0285,Disconnect
{N7P3-K9SH57KS-0002WNDY},02/17/2010 15:00:21,BJM0111,PC-6866,Disconnect
{I0S3-I6LX15OW-0709KEMQ},02/17/2010 15:01:22,AJF0370,PC-8651,Disconnect
{W6C7-W9QY09PR-8477OXHM},02/17/2010 15:07:32,AJF0370,PC-8651,Connect
{H9L1-R3HT40BV-7857JGFX},02/17/2010 15:08:04,BJP0134,PC-0898,Disconnect
{A6A6-H5FJ81XG-8596LGHC},02/17/2010 15:10:05,AMR0318,PC-6239,Connect
{X9J6-J6NV98DO-8393SWVX},02/17/2010 15:11:04,ABC0174,PC-5156,Disconnect
{W7G9-L1EF05SZ-9564XMQW},02/17/2010 15:13:25,AIP0982,PC-3733,Connect
{C8N4-Q8XV16PP-5329VNIC},02/17/2010 15:17:32,AJF0370,PC-8651,Disconnect
{B0Y6-O2UW98FI-7875VGOS},02/17/2010 15:19:37,AJF0370,PC-8651,Connect
{H4O0-Y8BA34TF-3027QPIE},02/17/2010 15:21:16,BJM0111,PC-6866,Connect
{H4O2-R3XV84RL-8070SRGU},02/17/2010 15:23:45,AJF0370,PC-8651,Disconnect
{F1P5-Q8NC02GR-4188QZKK},02/17/2010 15:26:01,AIB0948,PC-8245,Disconnect
{N4E2-Z8JN62BP-6846IPXZ},02/17/2010 15:26:20,AMR0318,PC-6239,Disconnect
{N2J8-C4IJ13ZT-6205AXNR},02/17/2010 15:27:05,BDI0533,PC-5883,Connect
{M3K7-G6TB14BL-4857QFBB},02/17/2010 15:30:08,AIB0948,PC-8245,Connect
{J4T6-O4LK70AB-6676JZZE},02/17/2010 15:32:31,AVM0947,PC-0285,Connect
{Z8Y2-I9KW59EN-0325GKMQ},02/17/2010 15:42:29,AVM0947,PC-0285,Disconnect
{P0S7-K5HG25FQ-7359JGQM},02/17/2010 15:44:40,AIB0948,PC-8245,Disconnect
{R2Y6-U9BQ52EH-8823AOAV},02/17/2010 15:45:20,BDI0533,PC-5883,Disconnect
{W9J0-X3NR97NO-1138WWUW},02/17/2010 15:56:36,BJM0111,PC-6866,Disconnect
{T2V9-S6TS90WM-3525RCQE},02/17/2010 16:01:56,AIP0982,PC-3733,Disconnect
{O5X5-M3XI33RP-7974GRQY},02/17/2010 16:03:31,AJF0370,PC-8651,Connect
{O9T4-D7RM19UX-0022QNRC},02/17/2010 16:06:13,AJF0370,PC-8651,Disconnect
{S2Z8-X1RD87FT-3245RHDT},02/17/2010 16:06:17,AJN0607,PC-8303,Connect
{C0S9-D0HV04TZ-1628AKSZ},02/17/2010 16:06:45,BDI0533,PC-5883,Connect
{A6Z8-W1GQ89DR-2416RHNW},02/17/2010 16:13:01,BJM0111,PC-6866,Connect
{U2Q2-M4RZ93RI-9735GPHB},02/17/2010 16:26:39,AJN0607,PC-8303,Disconnect
{M5G7-S0AA62JT-0722WOGT},02/17/2010 16:31:05,BJM0111,PC-6866,Disconnect
{M9X8-R8GP64WR-0827JCBI},02/17/2010 16:45:51,BDI0533,PC-5883,Disconnect
{Q3I3-R8TL08BG-6602BQMG},02/17/2010 16:46:14,AKR0057,PC-2879,Connect
{T5Y6-D1QZ00TX-7788NXNV},02/17/2010 17:05:21,BJP0134,PC-0898,Connect
{G7I0-Y6WJ80HO-7530CRCN},02/17/2010 17:06:30,BJP0134,PC-0898,Disconnect
{W5T4-Y5MZ60UV-4309URIO},02/17/2010 17:07:31,BJP0134,PC-0898,Connect
{W2S1-O4QX90VX-4625KEYE},02/17/2010 17:12:04,BJP0134,PC-0898,Disconnect
{E8S2-E0GG68EL-7604DUGH},02/17/2010 17:27:04,BJP0134,PC-0898,Connect
{Q0Y0-P3BV58YQ-4260VSEQ},02/17/2010 17:30:05,BJP0134,PC-0898,Disconnect
{H8J3-M2VT78XI-9876IZPU},02/17/2010 17:39:15,AHD0848,PC-7751,Connect
{D9A8-Z7OX24KV-7564UMYY},02/17/2010 17:48:11,AKR0057,PC-2879,Disconnect
{F9Y8-K3DL14AC-1558HHJM},02/17/2010 17:50:03,BJP0134,PC-0898,Connect
{I9S5-V9QV26ER-6766MYUZ},02/17/2010 17:50:06,AHD0848,PC-7751,Disconnect
{F3J2-Y6GX25AD-3157SOQL},02/17/2010 17:54:56,AHD0848,PC-7751,Connect
{M5I7-K2MC94WN-2220UIKL},02/17/2010 17:57:30,AHD0848,PC-7751,Disconnect
{G1T9-S5MK44DF-0413GENR},02/17/2010 17:59:44,BJM0111,PC-6866,Connect
{S3Z3-V7TK42FO-8619ZJPW},02/17/2010 18:04:51,BJP0134,PC-0898,Disconnect
{W2R1-Y7IC31KP-1849EILZ},02/17/2010 18:16:23,BJM0111,PC-6866,Disconnect
{U1P6-M5AY48KD-4914VSHW},02/17/2010 20:07:29,AJF0370,PC-4686,Connect
{L5L3-H5YI49XB-4800MZBK},02/17/2010 20:09:45,AJF0370,PC-4686,Disconnect
{J3U1-V4WA69EQ-4410SMYG},02/17/2010 20:46:15,BAL0044,PC-8486,Connect
{O9B5-N7PJ40HS-7606ZHDD},02/17/2010 20:46:19,BAL0044,PC-8486,Disconnect
{N3K8-G3VR82AT-9230BJZF},02/18/2010 04:34:50,BAL0044,PC-1069,Connect
{Q5R4-Q9FY43VL-5919DFOC},02/18/2010 04:36:50,BAL0044,PC-1069,Disconnect
{Q8U0-K4LP91BD-6684GMLB},02/18/2010 07:10:31,AVM0947,PC-0285,Connect
{X6L4-T4XI23UF-5890AQAM},02/18/2010 07:12:53,AIB0948,PC-8245,Connect
{Y2K3-T4UU52WR-5709CFRI},02/18/2010 07:18:28,AIB0948,PC-8245,Disconnect
{X7V9-G8OU90XY-0807XPPI},02/18/2010 07:22:56,AIB0948,PC-8245,Connect
{F6R6-C8DZ32QF-2452DWRI},02/18/2010 07:32:43,AVM0947,PC-0285,Disconnect
{M1Y9-F0YZ84DR-5121GCKY},02/18/2010 07:36:40,AIB0948,PC-8245,Disconnect
{Z3F5-R8IZ24QE-5256QXTH},02/18/2010 08:19:39,ATE0869,PC-1313,Connect
{A1Y1-J9PN03BC-4906FPHR},02/18/2010 08:19:50,AJD0074,PC-3135,Connect
{P5W3-B3YX69BP-2693PPOR},02/18/2010 08:34:28,ABC0174,PC-5156,Connect
{V2U3-P7LF02NP-5740IKJY},02/18/2010 08:56:51,AJD0074,PC-3135,Disconnect
{K2O3-T1WW44AX-9118MOHM},02/18/2010 09:01:59,ATP0662,PC-4127,Connect
{M2D4-W1OY41MI-2273ERLH},02/18/2010 09:09:16,AJF0370,PC-8651,Connect
{Q7D5-K5FJ96ZM-6224NDZS},02/18/2010 09:13:13,AJF0370,PC-8651,Disconnect
{Q3X7-M6RV29HR-9273UZBG},02/18/2010 09:14:50,ABC0174,PC-5156,Disconnect
{P7I5-R1FV67RA-7380AQEC},02/18/2010 09:16:00,AJF0370,PC-8651,Connect
{P2A5-I0HB00EA-1826EXGT},02/18/2010 09:23:00,ATE0869,PC-1313,Disconnect
{B0G8-R9AI61UR-6550DOPT},02/18/2010 09:32:58,BJP0134,PC-0898,Connect
{I1X6-Q5LD31FU-1846JWIW},02/18/2010 09:34:41,AJF0370,PC-8651,Disconnect
{B5G8-P1NX42HB-4776WCTA},02/18/2010 09:34:42,ATP0662,PC-4127,Disconnect
{D0N8-K4GL77BY-0034ITTS},02/18/2010 09:37:30,AKR0057,PC-2879,Connect
{L0A7-U4TU01NU-5884MYDJ},02/18/2010 09:40:52,BJP0134,PC-0898,Disconnect
{G6P0-F7EM65EA-1277JNRN},02/18/2010 09:42:06,AKR0057,PC-2879,Disconnect
{M8Q9-O8EI20PS-9388IKFI},02/18/2010 09:43:20,AVM0947,PC-0285,Connect
{H7X5-T5WY69FF-6324YFJL},02/18/2010 09:54:43,BJP0134,PC-0898,Connect
{M8H1-W3BN58FZ-7814JDHM},02/18/2010 09:55:44,BEH0615,PC-9461,Connect
{P5S5-N9BY56GS-6808IWPV},02/18/2010 09:59:00,AVM0947,PC-0285,Disconnect
{A4W8-W3CY67JN-1651ZBHB},02/18/2010 10:02:36,BJP0134,PC-0898,Disconnect
{Z1Z5-M3EE17LR-0093HSXK},02/18/2010 10:02:42,AVM0947,PC-0285,Connect
{Q5A3-M6JS79WZ-9241RLDQ},02/18/2010 10:08:35,ATP0662,PC-4127,Connect
{C1T3-U1ZE84WQ-1322IWQJ},02/18/2010 10:11:22,BJM0111,PC-6866,Connect
{O4O6-Z8KE44EV-0097CSNO},02/18/2010 10:20:44,BDI0533,PC-5883,Connect
{M2E5-Y1PK97OG-5280FKAR},02/18/2010 10:21:12,AVM0947,PC-0285,Disconnect
{Y5F5-W9NQ47IX-4323AOJJ},02/18/2010 10:24:18,BEH0615,PC-9461,Disconnect
{T6V6-B0DC52EW-1144ICCI},02/18/2010 10:25:03,BDI0533,PC-5883,Disconnect
{H7H1-S4AQ69KU-1792DEMO},02/18/2010 10:26:58,BBG0325,PC-6609,Connect
{P5R7-Q4OE61IF-9124KHUU},02/18/2010 10:29:07,AVM0947,PC-0285,Connect
{Q0B2-I5CZ47WP-9304SOGM},02/18/2010 10:30:27,BJM0111,PC-6866,Disconnect
{P1P7-G0JO48PV-0564VLBX},02/18/2010 10:31:50,AJF0370,PC-8651,Connect
{N4Z0-R7XN34EK-3187IKRJ},02/18/2010 10:38:13,BBG0325,PC-6609,Disconnect
{U5Z8-B9TK84ZE-2247CWLM},02/18/2010 10:40:37,AJF0370,PC-8651,Disconnect
{H0H5-H9WS57YZ-4703KKGX},02/18/2010 10:41:11,BJM0111,PC-6866,Connect
{G8L1-I8OY92NF-5711ESZU},02/18/2010 10:52:30,BJM0111,PC-6866,Disconnect
{C6W6-F4ZN32GA-6345SKNE},02/18/2010 10:55:06,AJF0370,PC-8651,Connect
{K6L7-E8LV37NO-9566CNVP},02/18/2010 10:55:10,AVM0947,PC-0285,Disconnect
{D9L6-V3RG99UZ-1417WOPR},02/18/2010 10:55:26,AJF0370,PC-8651,Disconnect
{I8D4-X9XK34YX-7284NXHF},02/18/2010 10:57:36,AJF0370,PC-8651,Connect
{B1L8-O7KW73QB-3168ZROU},02/18/2010 11:01:13,ATP0662,PC-4127,Disconnect
{X1Y6-W3HH25SJ-1446YRAR},02/18/2010 11:10:21,AJN0607,PC-8303,Connect
{G7R1-U0XX71CZ-4061EYWP},02/18/2010 11:10:45,AJF0370,PC-8651,Disconnect
{H8Y7-O7TX47NZ-6140BFQI},02/18/2010 11:21:04,AJN0607,PC-8303,Disconnect
{D0H5-T7VH06YS-3469DEIZ},02/18/2010 11:22:32,BJP0134,PC-0898,Connect
{A0R2-D0YE05SE-1309BJWC},02/18/2010 11:37:20,BJM0111,PC-6866,Connect
{T8Q3-H2WS35TN-0041IMRY},02/18/2010 11:41:26,BJP0134,PC-0898,Disconnect
{H8A7-J7LO47ZH-8763ORZU},02/18/2010 11:42:38,BBS0422,PC-4551,Connect
{M7X9-N5YM39MX-9155PPWR},02/18/2010 11:44:15,BJM0111,PC-6866,Disconnect
{I5L9-P1QV88QJ-7772KSPW},02/18/2010 11:55:26,BJM0111,PC-6866,Connect
{F7Y7-I2ZA31LY-3124TQXF},02/18/2010 11:59:32,BJM0111,PC-6866,Disconnect
{C1U8-L5VR45GH-0903ELSV},02/18/2010 12:04:13,BJM0111,PC-6866,Connect
{F4U2-T8AB09CB-9109ZHWT},02/18/2010 12:06:05,BBS0422,PC-4551,Disconnect
{Y2F0-L9ES72RK-1057ORPU},02/18/2010 12:06:57,AIB0948,PC-8245,Connect
{F1V9-K3MB67LK-5972DMNN},02/18/2010 12:07:08,AVM0947,PC-0285,Connect
{R3J5-C4JR98XX-0093LZLQ},02/18/2010 12:13:37,BJM0111,PC-6866,Disconnect
{X4M3-B6HH88BJ-9777SNOW},02/18/2010 12:17:37,AIB0948,PC-8245,Disconnect
{T6W6-V6PT74VT-3652PPGW},02/18/2010 12:18:57,BJP0134,PC-0898,Connect
{K8W1-D5MW83CS-2927LMBR},02/18/2010 12:22:41,AIB0948,PC-8245,Connect
{B9N6-U8NJ45RV-6303WOXP},02/18/2010 12:44:00,BJP0134,PC-0898,Disconnect
{B0S7-B1YL29QV-0541BQTQ},02/18/2010 12:47:52,AVM0947,PC-0285,Disconnect
{P4V0-I6NJ49WX-7451KZPW},02/18/2010 12:54:07,AIB0948,PC-8245,Disconnect
{Z6N3-G2QW61VG-1114VSFY},02/18/2010 12:59:59,AIB0948,PC-8245,Connect
{V7P3-R4YS10MD-5668TNOB},02/18/2010 13:00:29,AIB0948,PC-8245,Disconnect
{M0V8-T8MG08CI-8342AJLN},02/18/2010 13:07:17,AJF0370,PC-8651,Connect
{P5M8-V1IQ08SX-2571CXQL},02/18/2010 13:12:19,AJF0370,PC-8651,Disconnect
{Z1F8-R6AT47BH-7242DMDR},02/18/2010 13:12:21,AIB0948,PC-8245,Connect
{K4P5-K2FN73UZ-9774ZEUQ},02/18/2010 13:17:14,BDI0533,PC-5883,Connect
{D7R6-Y7SL74OK-7407BQLW},02/18/2010 13:18:16,BDI0533,PC-5883,Disconnect
{M3U9-F2DW04QJ-7531CUUX},02/18/2010 13:19:38,AJF0370,PC-8651,Connect
{F2T3-V5FY90BK-6664QXPG},02/18/2010 13:23:12,AIB0948,PC-8245,Disconnect
{K0W4-P8JW68JC-1852TMVA},02/18/2010 13:27:31,AVM0947,PC-0285,Connect
{T4C6-Q5HR76YP-3492SHYV},02/18/2010 13:30:49,AVM0947,PC-0285,Disconnect
{U1B2-R0DC25QH-6376LGOQ},02/18/2010 13:33:06,AJF0370,PC-8651,Disconnect
{B3Z4-J0HF71BH-1250XEQF},02/18/2010 13:34:52,AJF0370,PC-8651,Connect
{W7O0-U5BK29DX-5075ZUWJ},02/18/2010 13:38:58,AKR0057,PC-2879,Connect
{D4Y3-G8GJ63BT-2831OCEH},02/18/2010 13:44:16,AKR0057,PC-2879,Disconnect
{H5T4-J6KL17EN-9735KGKM},02/18/2010 13:44:57,AJF0370,PC-8651,Disconnect
{Z8J3-U7UJ43IU-6992LQSS},02/18/2010 13:47:25,AVM0947,PC-0285,Connect
{D1H8-T5YR68OZ-5243DVGJ},02/18/2010 13:58:17,AIB0948,PC-8245,Connect
{B0E1-L9MC27QX-9840ZZHR},02/18/2010 14:01:13,AIB0948,PC-8245,Disconnect
{S4S2-V6BN48PR-5817VBSJ},02/18/2010 14:02:39,AIB0948,PC-8245,Connect
{I5H2-Y1AY93KO-2605QTBM},02/18/2010 14:16:47,AVM0947,PC-0285,Disconnect
{N1I2-S9CV58XH-8996JJKX},02/18/2010 14:21:00,ABC0174,PC-5156,Connect
{O0O5-K1OB54YW-9314OVTA},02/18/2010 14:24:00,AKR0057,PC-2879,Connect
{O9O3-F0HB21ZP-1490OLTC},02/18/2010 14:25:55,AIB0948,PC-8245,Disconnect
{Q2J1-Y4NU36XW-7608DPHL},02/18/2010 14:32:01,BJM0111,PC-6866,Connect
{F0P7-S8JP62QW-9136ONNO},02/18/2010 14:34:40,AIP0982,PC-3733,Connect
{A2K5-W0HK37CL-8468NKLL},02/18/2010 14:36:30,AKR0057,PC-2879,Disconnect
{P9I0-F3AP44PX-7699XSOD},02/18/2010 14:39:50,AVM0947,PC-0285,Connect
{F6U9-V8BB52SE-9385QYXE},02/18/2010 14:42:46,AIP0982,PC-3733,Disconnect
{O2E6-N0BO83WJ-9004HHLR},02/18/2010 14:44:37,BJM0111,PC-6866,Disconnect
{I4I1-P5VW41IH-7792PBOU},02/18/2010 14:47:49,BBG0325,PC-6609,Connect
{I6E8-A4BA64HO-0809IVTH},02/18/2010 14:49:54,AJN0607,PC-8303,Connect
{A7Y0-E1KP66SI-3335ZQPC},02/18/2010 14:49:59,AJN0607,PC-8303,Disconnect
{I7O5-K5WE75LT-6312UNGJ},02/18/2010 14:59:26,AVM0947,PC-0285,Disconnect
{Q0S9-K4WP62CG-5197CGNH},02/18/2010 15:05:02,BBG0325,PC-6609,Disconnect
{L6Z3-A3LH21AB-3134TVJG},02/18/2010 15:08:22,AVM0947,PC-0285,Connect
{Q5R0-K6LO58GA-0047WGUV},02/18/2010 15:11:35,BJP0134,PC-0898,Connect
{K0B0-V1LU09RN-7954LVCM},02/18/2010 15:12:44,BJP0134,PC-0898,Disconnect
{T3B2-A5YY94NJ-2673NEHJ},02/18/2010 15:13:12,ABC0174,PC-5156,Disconnect
{W1I2-Q9LK83CV-6978IYZX},02/18/2010 15:14:30,BEH0615,PC-9461,Connect
{B2V5-X1NL88BL-1691WLWJ},02/18/2010 15:15:53,BEH0615,PC-9461,Disconnect
{O9R9-L9WP81VG-0242PNRS},02/18/2010 15:26:25,BJP0134,PC-0898,Connect
{V5C1-E3EQ13JE-2615VEUP},02/18/2010 15:29:30,BJP0134,PC-0898,Disconnect
{O7J9-B7SN72HT-6912JZXE},02/18/2010 15:38:48,BJM0111,PC-6866,Connect
{K1M6-P2SZ51PJ-6404NJRO},02/18/2010 15:44:57,AVM0947,PC-0285,Disconnect
{V5U0-P2RM21HI-0132QBMP},02/18/2010 15:48:54,BJM0111,PC-6866,Disconnect
{O8D6-V3UG50DB-4766ADML},02/18/2010 15:52:16,AJF0370,PC-8651,Connect
{L8O0-F0AX23GU-9772EYVX},02/18/2010 15:52:47,AJF0370,PC-8651,Disconnect
{I3J5-T9UB83WU-4264ZAXR},02/18/2010 16:16:00,BJM0111,PC-6866,Connect
{T2N5-X2KS95TW-1540OLYO},02/18/2010 16:21:08,BJM0111,PC-6866,Disconnect
{U7F6-S1EG99SY-4211QMVY},02/18/2010 16:52:27,BJP0134,PC-0898,Connect
{Y1K8-R0IB54DZ-3053KOTU},02/18/2010 16:57:35,BJP0134,PC-0898,Disconnect
{J7F6-W6LM49HO-7936GGLM},02/18/2010 17:00:38,BJM0111,PC-6866,Connect
{U0N0-I1WW02OK-7876OYLO},02/18/2010 17:10:34,BJM0111,PC-6866,Disconnect
{J0F8-Z1ON92MI-1179FUUZ},02/18/2010 17:17:41,BBS0422,PC-4551,Connect
{Z6M4-W5VV21JP-9022OOCD},02/18/2010 17:18:49,BJM0111,PC-6866,Connect
{Z1U2-J8MC29VO-4400RHTT},02/18/2010 17:20:47,BJM0111,PC-6866,Disconnect
{O8J2-M2RM21CM-5471XVQY},02/18/2010 17:27:06,AKR0057,PC-2879,Connect
{J1Q6-K3RC16DA-5906JRMN},02/18/2010 17:34:52,BJP0134,PC-0898,Connect
{B2Y1-C0XP01TG-5126RNGC},02/18/2010 17:45:14,BJP0134,PC-0898,Disconnect
{V3H2-I9VZ75RO-8352KQNI},02/18/2010 17:49:26,AKR0057,PC-2879,Disconnect
{A0F0-W7LT76ZO-1501LRDQ},02/18/2010 17:49:59,BBS0422,PC-4551,Disconnect
{S3G2-O2PR45TI-5671NUTO},02/18/2010 21:21:33,AJF0370,PC-0779,Connect
{Y1Q6-T6ST13KF-6793PCTC},02/18/2010 21:23:05,BAL0044,PC-5012,Connect
{B5Z2-R4BL13TB-7699WUDK},02/18/2010 21:25:54,AJF0370,PC-0779,Disconnect
{H3C8-V7AX77VC-5022IVEY},02/18/2010 21:30:10,BAL0044,PC-5012,Disconnect
{Q9J4-M1FM32GB-5625CXZN},02/18/2010 21:44:06,BAL0044,PC-9040,Connect
{P7O3-V9KX05QC-0207XGMQ},02/18/2010 21:45:30,BAL0044,PC-9040,Disconnect
{L0K3-D7CT26LM-0991DUGN},02/19/2010 00:04:56,BAL0044,PC-0925,Connect
{W7J7-Z1EG46FV-3155KHUX},02/19/2010 00:07:08,BAL0044,PC-0925,Disconnect
{Z3F8-R4CU00VP-5701GEQB},02/19/2010 03:42:23,BAL0044,PC-7965,Connect
{V9I4-M5GT06GI-3140WSXR},02/19/2010 03:42:55,BAL0044,PC-7965,Disconnect
{P8Y6-N0SZ22RL-7195TVZE},02/19/2010 07:36:46,BBG0325,PC-6609,Connect
{R6L3-P1TB38VS-0251TGCI},02/19/2010 07:37:47,AJF0370,PC-2244,Connect
{U0T9-K2BQ18QL-5829QSJJ},02/19/2010 07:40:56,AJF0370,PC-2244,Disconnect
{O1K0-I5BY47GR-5358RHGR},02/19/2010 07:49:09,AVM0947,PC-0285,Connect
{M6Y5-W0PW30NF-3058WFFY},02/19/2010 07:50:13,AVM0947,PC-0285,Disconnect
{W7B5-S2FV52UD-2174KYXB},02/19/2010 07:56:42,AIB0948,PC-8245,Connect
{P3N6-K1JI36XB-1038VDDF},02/19/2010 07:58:27,AIB0948,PC-8245,Disconnect
{N0H8-Y4IF98ZY-2593BFCZ},02/19/2010 08:14:07,BEH0615,PC-9461,Connect
{W0A3-Q8MG65KS-4853PQPQ},02/19/2010 08:15:16,AIB0948,PC-8245,Connect
{G3X3-Q4UY96RC-9892CNQT},02/19/2010 08:26:31,AJF0370,PC-8651,Connect
{G4J4-W7NU18GK-8408ARYB},02/19/2010 08:35:10,AIB0948,PC-8245,Disconnect
{H4T9-S0XV43AF-6525FYYY},02/19/2010 08:45:17,BEH0615,PC-9461,Disconnect
{G0W9-T2UM09WK-3449PTIL},02/19/2010 08:46:13,BBG0325,PC-6609,Disconnect
{A1I3-M5BR26TG-2841GUPX},02/19/2010 08:46:32,AJF0370,PC-8651,Disconnect
{S3S4-Y7AX23MV-2514JCOA},02/19/2010 09:06:54,AJF0370,PC-8651,Connect
{B9L9-D0YB83LQ-8872WZWY},02/19/2010 09:09:13,AJF0370,PC-8651,Disconnect
{I6K4-L6CQ73GB-2404RMPF},02/19/2010 09:10:24,AJF0370,PC-8651,Connect
{O2T8-B6YC37YH-7635THID},02/19/2010 09:14:50,AVM0947,PC-0285,Connect
{I2G2-O5MC22BS-3867HBKD},02/19/2010 09:18:26,AJF0370,PC-8651,Disconnect
{H1R6-N6IN22VN-3299PLDP},02/19/2010 09:22:53,BJP0134,PC-0898,Connect
{C3B7-A1VJ44CC-8153KOPX},02/19/2010 09:27:49,AAF0535,PC-2408,Connect
{U8X0-S3HN99NO-4751BCOG},02/19/2010 09:28:18,AAF0535,PC-2408,Disconnect
{K3N1-T4BH41FG-7979WBYT},02/19/2010 09:29:55,AAF0535,PC-2408,Connect
{F8I5-F6UL43WV-0137EPUR},02/19/2010 09:33:00,BJP0134,PC-0898,Disconnect
{F1R7-E4LV86HM-1878HBYX},02/19/2010 09:35:40,AAF0535,PC-2408,Disconnect
{N2I1-Q2BL14UB-9753VOXT},02/19/2010 09:37:52,AJF0370,PC-8651,Connect
{U0I0-Q5QK55SS-5111TESS},02/19/2010 09:41:03,AVM0947,PC-0285,Disconnect
{I9J7-C6UM32IW-5190SLTC},02/19/2010 09:42:01,BJM0111,PC-6866,Connect
{Q3T9-Q0PO37OG-4813YUWS},02/19/2010 09:42:04,BJM0111,PC-6866,Disconnect
{V8D5-R1VV84TZ-6694GHZX},02/19/2010 09:44:27,BJP0134,PC-0898,Connect
{C0F1-U2SA17NQ-9344VQZL},02/19/2010 09:47:03,AVM0947,PC-0285,Connect
{I9B5-S4XG23CD-6364BAKO},02/19/2010 09:56:28,BJP0134,PC-0898,Disconnect
{K5W4-I8SG94BM-5903SRYS},02/19/2010 10:00:08,BJM0111,PC-6866,Connect
{S7G8-A2LL11EO-3574NRAB},02/19/2010 10:01:14,AVM0947,PC-0285,Disconnect
{F7C5-G7QV36UK-2741VOLA},02/19/2010 10:04:53,AJF0370,PC-8651,Disconnect
{R2E1-F2OS26SF-5292PLXL},02/19/2010 10:17:13,BJM0111,PC-6866,Disconnect
{P1U9-N7AD48CM-7642LBET},02/19/2010 10:19:38,AIB0948,PC-8245,Connect
{B8F8-D6ER56MB-4878HYOT},02/19/2010 10:35:46,AIB0948,PC-8245,Disconnect
{Y2A2-U1BG81PD-2468DVDR},02/19/2010 10:38:22,BJM0111,PC-6866,Connect
{B0I5-Z9GJ33CR-3765OTAY},02/19/2010 10:48:48,AVM0947,PC-0285,Connect
{L0N0-M1ST19XL-6866MQFY},02/19/2010 10:56:40,BJM0111,PC-6866,Disconnect
{F9F9-W6UX98EO-9882FHAL},02/19/2010 10:58:28,AVM0947,PC-0285,Disconnect
{U3P3-X9DZ52CS-4134UCZS},02/19/2010 11:15:15,ABC0174,PC-5156,Connect
{I4Y1-A6PQ32ZN-0122LCNJ},02/19/2010 11:16:06,AIB0948,PC-8245,Connect
{V9I7-A6GV99JZ-2774UKTE},02/19/2010 11:16:30,AIB0948,PC-8245,Disconnect
{C0H4-C3LX95IA-8064GEDZ},02/19/2010 11:30:48,BJP0134,PC-0898,Connect
{O3A5-J3WX52AV-5308QMOT},02/19/2010 11:46:55,ABC0174,PC-5156,Disconnect
{W4H1-D4LV96GC-5800AMEN},02/19/2010 12:00:04,AIB0948,PC-8245,Connect
{S9K1-N3OQ71OK-3473ITOM},02/19/2010 12:07:49,AVM0947,PC-0285,Connect
{V2K0-M4JX04GT-7038TSFK},02/19/2010 12:10:05,AVM0947,PC-0285,Disconnect
{A4Z3-N2MS38JF-0663QKZG},02/19/2010 12:18:26,AIB0948,PC-8245,Disconnect
{N6Z6-K1RY55FR-1567WYBY},02/19/2010 12:25:38,BJP0134,PC-0898,Disconnect
{N8J7-W5PT41WO-2638PYVO},02/19/2010 12:32:26,AVM0947,PC-0285,Connect
{E9A5-R1RW73SR-6427TIHV},02/19/2010 12:32:42,AVM0947,PC-0285,Disconnect
{Z1K0-X6GC19GM-9526PXLC},02/19/2010 12:44:25,BJP0134,PC-0898,Connect
{A4V2-P1SK33AJ-2344YVAH},02/19/2010 12:49:52,AIB0948,PC-8245,Connect
{N8L0-I0KL51NF-5425WSGH},02/19/2010 12:51:42,AIB0948,PC-8245,Disconnect
{O1L5-T3TO32YC-4341HRMS},02/19/2010 12:56:49,AVM0947,PC-0285,Connect
{X1G6-R9OJ93YA-1957RTVQ},02/19/2010 12:57:35,AVM0947,PC-0285,Disconnect
{H3J2-I2UM16XS-9862PMNB},02/19/2010 12:59:38,AIB0948,PC-8245,Connect
{T7Q6-M5GU28AN-5019GXRH},02/19/2010 13:02:58,BJP0134,PC-0898,Disconnect
